2021-06-21 23:51:03,291 INFO o.a.j.u.JMeterUtils: Setting Locale to en_EN
2021-06-21 23:51:03,311 INFO o.a.j.JMeter: Loading user properties from: user.properties
2021-06-21 23:51:03,311 INFO o.a.j.JMeter: Loading system properties from: system.properties
2021-06-21 23:51:03,314 INFO o.a.j.JMeter: Copyright (c) 1998-2020 The Apache Software Foundation
2021-06-21 23:51:03,314 INFO o.a.j.JMeter: Version 5.3
2021-06-21 23:51:03,314 INFO o.a.j.JMeter: java.version=16.0.1
2021-06-21 23:51:03,314 INFO o.a.j.JMeter: java.vm.name=Java HotSpot(TM) 64-Bit Server VM
2021-06-21 23:51:03,314 INFO o.a.j.JMeter: os.name=Windows 10
2021-06-21 23:51:03,314 INFO o.a.j.JMeter: os.arch=amd64
2021-06-21 23:51:03,314 INFO o.a.j.JMeter: os.version=10.0
2021-06-21 23:51:03,315 INFO o.a.j.JMeter: file.encoding=Cp1252
2021-06-21 23:51:03,315 INFO o.a.j.JMeter: java.awt.headless=null
2021-06-21 23:51:03,315 INFO o.a.j.JMeter: Max memory     =1073741824
2021-06-21 23:51:03,315 INFO o.a.j.JMeter: Available Processors =8
2021-06-21 23:51:03,326 INFO o.a.j.JMeter: Default Locale=English (EN)
2021-06-21 23:51:03,327 INFO o.a.j.JMeter: JMeter  Locale=English (EN)
2021-06-21 23:51:03,327 INFO o.a.j.JMeter: JMeterHome=C:\jmeter\apache-jmeter-5.3\apache-jmeter-5.3
2021-06-21 23:51:03,327 INFO o.a.j.JMeter: user.dir  =C:\jmeter\apache-jmeter-5.3\apache-jmeter-5.3\bin
2021-06-21 23:51:03,327 INFO o.a.j.JMeter: PWD       =C:\jmeter\apache-jmeter-5.3\apache-jmeter-5.3\bin
2021-06-21 23:51:03,450 INFO o.a.j.JMeter: IP: 192.168.1.6 Name: DESKTOP-PD1SFEB FullName: 192.168.1.6
2021-06-21 23:51:03,575 INFO o.a.j.JMeter: Setting LAF to: com.github.weisj.darklaf.DarkLaf:com.github.weisj.darklaf.theme.IntelliJTheme
2021-06-21 23:51:03,787 INFO o.a.j.JMeter: Loaded icon properties from org/apache/jmeter/images/icon.properties
2021-06-21 23:51:10,153 INFO o.a.j.e.StandardJMeterEngine: Running the test!
2021-06-21 23:51:10,154 INFO o.a.j.s.SampleEvent: List of sample_variables: []
2021-06-21 23:51:10,154 INFO o.a.j.s.SampleEvent: List of sample_variables: []
2021-06-21 23:51:10,156 INFO o.a.j.e.u.CompoundVariable: Note: Function class names must contain the string: '.functions.'
2021-06-21 23:51:10,156 INFO o.a.j.e.u.CompoundVariable: Note: Function class names must not contain the string: '.gui.'
2021-06-21 23:51:10,186 INFO o.a.j.g.u.JMeterMenuBar: setRunning(true, *local*)
2021-06-21 23:51:10,220 INFO o.a.j.e.StandardJMeterEngine: No enabled thread groups found
2021-06-21 23:51:10,220 INFO o.a.j.e.StandardJMeterEngine: Notifying test listeners of end of test
2021-06-21 23:51:10,222 INFO o.a.j.s.FileServer: Default base='C:\jmeter\apache-jmeter-5.3\apache-jmeter-5.3\bin'
2021-06-21 23:51:10,222 INFO o.a.j.g.u.JMeterMenuBar: setRunning(false, *local*)
2021-06-21 23:51:18,105 INFO o.a.j.p.h.s.HTTPSamplerBase: Parser for text/html is org.apache.jmeter.protocol.http.parser.LagartoBasedHtmlParser
2021-06-21 23:51:18,106 INFO o.a.j.p.h.s.HTTPSamplerBase: Parser for application/xhtml+xml is org.apache.jmeter.protocol.http.parser.LagartoBasedHtmlParser
2021-06-21 23:51:18,106 INFO o.a.j.p.h.s.HTTPSamplerBase: Parser for application/xml is org.apache.jmeter.protocol.http.parser.LagartoBasedHtmlParser
2021-06-21 23:51:18,106 INFO o.a.j.p.h.s.HTTPSamplerBase: Parser for text/xml is org.apache.jmeter.protocol.http.parser.LagartoBasedHtmlParser
2021-06-21 23:51:18,106 INFO o.a.j.p.h.s.HTTPSamplerBase: Parser for text/vnd.wap.wml is org.apache.jmeter.protocol.http.parser.RegexpHTMLParser
2021-06-21 23:51:18,107 INFO o.a.j.p.h.s.HTTPSamplerBase: Parser for text/css is org.apache.jmeter.protocol.http.parser.CssParser
2021-06-21 23:51:23,579 INFO o.a.j.g.a.t.TemplateManager: Reading templates from: C:\jmeter\apache-jmeter-5.3\apache-jmeter-5.3\bin\templates\templates.xml
2021-06-21 23:51:31,390 INFO o.a.j.u.JMeterUtils: Setting Locale to pt_BR
2021-06-21 23:51:39,755 ERROR o.a.j.JMeter: Uncaught exception in thread Thread[AWT-EventQueue-0,6,main]
java.lang.IllegalAccessError: class com.github.weisj.darklaf.ui.filechooser.DarkFilePaneUIBridge$DetailsTableModel (in unnamed module @0x1f1c7bf6) cannot access class sun.awt.shell.ShellFolder (in module java.desktop) because module java.desktop does not export sun.awt.shell to unnamed module @0x1f1c7bf6
	at com.github.weisj.darklaf.ui.filechooser.DarkFilePaneUIBridge$DetailsTableModel.updateColumnInfo(DarkFilePaneUIBridge.java:1158) ~[darklaf-core-2.1.1.jar:2.1.1]
	at org.apache.jmeter.gui.action.ActionRouter.doActionNow(ActionRouter.java:124) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.AbstractAction.popupShouldSave(AbstractAction.java:76) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.Start.doAction(Start.java:112) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.ActionRouter.performAction(ActionRouter.java:87) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.ActionRouter.lambda$actionPerformed$0(ActionRouter.java:69) ~[ApacheJMeter_core.jar:5.3]
	at java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:316) ~[?:?]
	at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:770) ~[?:?]
	at java.awt.EventQueue$4.run(EventQueue.java:721) ~[?:?]
	at java.awt.EventQueue$4.run(EventQueue.java:715) ~[?:?]
	at java.security.AccessController.doPrivileged(AccessController.java:391) ~[?:?]
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:85) ~[?:?]
	at java.awt.EventQueue.dispatchEvent(EventQueue.java:740) ~[?:?]
	at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:203) [?:?]
	at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:124) [?:?]
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:113) [?:?]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:109) [?:?]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101) [?:?]
	at java.awt.EventDispatchThread.run(EventDispatchThread.java:90) [?:?]
2021-06-21 23:53:50,991 ERROR o.a.j.JMeter: Uncaught exception in thread Thread[AWT-EventQueue-0,6,main]
java.lang.NoClassDefFoundError: Could not initialize class org.apache.jmeter.gui.util.FileDialoger
	at org.apache.jmeter.gui.action.Save.computeFileName(Save.java:202) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.Save.doAction(Save.java:164) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.ActionRouter.performAction(ActionRouter.java:87) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.ActionRouter.doActionNow(ActionRouter.java:124) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.AbstractAction.popupShouldSave(AbstractAction.java:76) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.Start.doAction(Start.java:112) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.ActionRouter.performAction(ActionRouter.java:87) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.ActionRouter.lambda$actionPerformed$0(ActionRouter.java:69) ~[ApacheJMeter_core.jar:5.3]
	at java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:316) ~[?:?]
	at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:770) ~[?:?]
	at java.awt.EventQueue$4.run(EventQueue.java:721) ~[?:?]
	at java.awt.EventQueue$4.run(EventQueue.java:715) ~[?:?]
	at java.security.AccessController.doPrivileged(AccessController.java:391) ~[?:?]
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:85) ~[?:?]
	at java.awt.EventQueue.dispatchEvent(EventQueue.java:740) ~[?:?]
	at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:203) [?:?]
	at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:124) [?:?]
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:113) [?:?]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:109) [?:?]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101) [?:?]
	at java.awt.EventDispatchThread.run(EventDispatchThread.java:90) [?:?]
2021-06-21 23:53:54,100 ERROR o.a.j.JMeter: Uncaught exception in thread Thread[AWT-EventQueue-0,6,main]
java.lang.NoClassDefFoundError: Could not initialize class org.apache.jmeter.gui.util.FileDialoger
	at org.apache.jmeter.gui.action.Save.computeFileName(Save.java:202) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.Save.doAction(Save.java:164) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.ActionRouter.performAction(ActionRouter.java:87) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.ActionRouter.doActionNow(ActionRouter.java:124) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.ExitCommand.doActionAfterCheck(ExitCommand.java:71) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.AbstractActionWithNoRunningTest.doAction(AbstractActionWithNoRunningTest.java:44) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.ActionRouter.performAction(ActionRouter.java:87) ~[ApacheJMeter_core.jar:5.3]
	at org.apache.jmeter.gui.action.ActionRouter.lambda$actionPerformed$0(ActionRouter.java:69) ~[ApacheJMeter_core.jar:5.3]
	at java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:316) ~[?:?]
	at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:770) ~[?:?]
	at java.awt.EventQueue$4.run(EventQueue.java:721) ~[?:?]
	at java.awt.EventQueue$4.run(EventQueue.java:715) ~[?:?]
	at java.security.AccessController.doPrivileged(AccessController.java:391) ~[?:?]
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:85) ~[?:?]
	at java.awt.EventQueue.dispatchEvent(EventQueue.java:740) ~[?:?]
	at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:203) [?:?]
	at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:124) [?:?]
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:113) [?:?]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:109) [?:?]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101) [?:?]
	at java.awt.EventDispatchThread.run(EventDispatchThread.java:90) [?:?]
